world_id,span,absence_case,imputation,duplicates,config_set,correlation_type,measure,min_rows,exclude,threshold,n_concordant,concordant,n_assessed,changed,joiners,leavers
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,mean,37,none,0.1,7,113 190 294 343 473 702 939,11,True,343,
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,mean,37,none,0.25,4,294 473 702 939,11,True,,113 190
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,mean,37,none,0.5,0,,11,True,,190 702
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,mean,37,none,0.75,0,,11,True,,190 702
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,mean,37,none,0.9,0,,11,True,,702
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,median,3,none,0.25,5,294 343 473 702 939,15,True,343,113 190 398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,median,3,none,0.5,2,473 702,15,True,473,190 294 398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,median,3,none,0.75,0,,15,True,,190 702 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,mean,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,mean,3,none,0.25,5,113 294 473 702 939,15,True,,190 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,mean,3,none,0.5,2,473 702,15,True,,294 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,mean,3,none,0.75,1,702,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,median,3,none,0.25,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,median,3,none,0.5,3,294 473 702,15,True,,190 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,median,3,none,0.75,1,702,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,pearson,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,mean,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,mean,3,none,0.25,4,294 473 702 939,15,True,939,113 190 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,mean,3,none,0.5,0,,15,True,,702 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,mean,3,none,0.75,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,median,3,none,0.25,5,294 343 473 702 939,15,True,343,113 190 398 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,median,3,none,0.5,2,294 473,15,True,,190 702 917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,median,3,none,0.75,0,,15,True,,917
span=Q__case=B__k=06__dup=resolution,Q,B,6,resolution,effective_lookahead,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,mean,3,none,0.25,6,113 294 343 473 702 939,15,True,343,190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,mean,3,none,0.5,2,473 702,15,True,,294 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,median,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,median,3,none,0.25,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,median,3,none,0.5,2,473 702,15,True,,190 294 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,median,3,none,0.75,1,702,15,True,,473 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,pearson,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,mean,3,none,0.25,5,294 343 473 702 939,15,True,343,113 190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,mean,3,none,0.5,1,473,15,True,,294 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,median,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,median,3,none,0.5,1,473,15,True,,190 294 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,median,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,all,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,mean,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,mean,3,none,0.5,2,473 702,15,True,,190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,mean,3,none,0.75,1,702,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,median,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,median,3,none,0.5,2,473 702,15,True,,190 294 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,median,3,none,0.75,1,702,15,True,,190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,pearson,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,fostair,0.1,6,113 190 294 343 473 702,12,True,343,398
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,fostair,0.25,3,294 473 702,12,True,,113 190 398
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,fostair,0.5,0,,12,True,,190 702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,fostair,0.75,0,,12,True,,702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,fostair,0.9,0,,12,False,,
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,none,0.5,0,,15,True,,190 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,5,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,5,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,5,none,0.5,0,,15,True,,190 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,5,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,5,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,20,none,0.1,7,113 190 294 343 473 702 939,12,True,343,398
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,20,none,0.25,4,294 473 702 939,12,True,,113 190 398
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,20,none,0.5,0,,12,True,,190 398 702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,20,none,0.75,0,,12,True,,190 398 702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,20,none,0.9,0,,12,False,,
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,37,none,0.1,7,113 190 294 343 473 702 939,11,True,343,
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,37,none,0.25,4,294 473 702 939,11,True,,113 190
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,37,none,0.5,0,,11,True,,190 702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,37,none,0.75,0,,11,True,,190 702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,mean,37,none,0.9,0,,11,True,,702
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,median,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,median,3,none,0.5,0,,15,True,,190 294 398 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,median,3,none,0.75,0,,15,True,,190 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,mean,3,none,0.25,4,294 473 702 939,15,True,,113 190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,mean,3,none,0.5,2,473 702,15,True,,294 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,median,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,median,3,none,0.25,5,113 294 473 702 939,15,True,,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,median,3,none,0.5,2,473 702,15,True,,190 294 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,median,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,pearson,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,mean,3,none,0.25,5,294 343 473 702 939,15,True,343 939,113 190 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,mean,3,none,0.5,0,,15,True,,702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,mean,3,none,0.75,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,median,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,median,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,median,3,none,0.5,0,,15,True,,190 294 473 702 917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,median,3,none,0.75,0,,15,True,,917
span=Q__case=B__k=07__dup=resolution,Q,B,7,resolution,effective_lookahead,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,mean,3,none,0.25,5,113 294 473 702 939,15,True,,190 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,mean,3,none,0.5,2,473 702,15,True,,294 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,median,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,median,3,none,0.25,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,median,3,none,0.5,2,473 702,15,True,,190 294 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,median,3,none,0.75,2,473 702,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,pearson,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,mean,3,none,0.25,4,294 473 702 939,15,True,,113 190 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,mean,3,none,0.5,1,473,15,True,,294 702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,median,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,median,3,none,0.5,1,473,15,True,,190 294 702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,median,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,all,spearman,median,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,mean,3,none,0.1,6,113 294 343 473 702 939,15,True,343,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,mean,3,none,0.25,5,113 294 473 702 939,15,True,,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,mean,3,none,0.5,2,473 702,15,True,,190 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,mean,3,none,0.75,1,702,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,median,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,median,3,none,0.25,5,113 294 473 702 939,15,True,,190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,median,3,none,0.5,2,473 702,15,True,,190 294 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,median,3,none,0.75,1,702,15,True,,190 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,pearson,median,3,none,0.9,1,702,15,True,702,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,fostair,0.1,6,113 190 294 343 473 702,12,True,343,398
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,fostair,0.25,3,294 473 702,12,True,,113 190 398
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,fostair,0.5,0,,12,True,,190 702
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,fostair,0.75,0,,12,True,,702
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,fostair,0.9,0,,12,False,,
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,none,0.5,0,,15,True,,190 702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,3,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,5,none,0.1,7,113 190 294 343 473 702 939,15,True,343,398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,5,none,0.25,4,294 473 702 939,15,True,,113 190 398 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,5,none,0.5,0,,15,True,,190 702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,5,none,0.75,0,,15,True,,702 917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,5,none,0.9,0,,15,True,,917
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,20,none,0.1,7,113 190 294 343 473 702 939,12,True,343,398
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,20,none,0.25,4,294 473 702 939,12,True,,113 190 398
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,20,none,0.5,0,,12,True,,190 398 702
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,20,none,0.75,0,,12,True,,190 398 702
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,20,none,0.9,0,,12,False,,
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,37,none,0.1,7,113 190 294 343 473 702 939,11,True,343,
span=Q__case=B__k=08__dup=resolution,Q,B,8,resolution,effective,spearman,mean,37,none,0.25,4,294 473 702 939,11,True,,113 190
